"TaxiID","Lon","Lat","datetime","Event","row_number"
"174891","116.2983","39.92292","20121105085440","1","10353947"
"174981","116.3045","39.88789","20121105081821","1","10621898"
"174987","116.3741","39.99379","20121105085811","1","10630654"
"180142","116.1452","39.75595","20121105083434","1","10707552"
"180034","116.4085","39.78501","20121105081258","1","10675446"
"180048","116.3633","39.84935","20121105081523","1","10682801"
"180347","116.3388","39.96603","20121105080954","1","10766025"
"180349","116.0061","40.00647","20121105085340","1","10772227"
"180444","116.2975","39.896","20121105084612","1","10900312"
"180444","116.2888","39.90573","20121105081412","1","10902483"
"180304","116.263","40.03513","20121105084531","1","10759291"
"180439","116.4624","39.94786","20121105084623","1","10887293"
"174707","116.2848","39.83281","20121105085452","1","9699341"
"174766","116.4724","40.00204","20121105084219","1","9853972"
"174766","116.474","39.98878","20121105083207","1","9857584"
"174602","116.3041","39.93351","20121105084843","1","9524329"
"174603","116.1565","39.80902","20121105082522","1","9526787"
"174605","116.3007","39.97115","20121105082207","1","9527680"
"174801","116.417","39.98645","20121105085201","1","9927140"
"174835","116.3023","39.9067","20121105084817","1","10098458"
"174844","116.4971","39.96474","20121105083934","1","10141496"
"174886","116.2822","39.9224","20121105080704","1","10318648"
"174951","116.3647","39.95951","20121105082007","1","10474840"
"174988","116.3166","39.9595","20121105084659","1","10638717"
"174860","116.3312","39.9269","20121105081931","1","10220755"
"174894","116.4519","39.87237","20121105081230","1","10367098"
"174984","116.3001","39.82967","20121105080850","1","10625088"
"174987","116.3145","39.88787","20121105080119","1","10630829"
"180143","116.5005","39.86254","20121105083444","1","10712317"
"180418","116.2641","39.87991","20121105083514","1","10818016"
"174870","116.4065","39.89132","20121105080138","1","10257787"
"174938","116.3403","39.93786","20121105085938","1","10453055"
"180240","116.4719","39.91027","20121105083039","1","10727100"
"180243","116.428","40.00727","20121105080525","1","10730040"
"180457","116.4704","40.00085","20121105081821","1","10939187"
"183402","116.4852","39.80001","20121105083918","1","10990002"
"180347","116.4634","40.00378","20121105085423","1","10766765"
"174977","116.2981","39.93599","20121105084850","1","10604378"
"180477","116.4512","39.95541","20121105085007","1","10978431"
"180304","116.2655","40.01208","20121105083047","1","10762128"
"183423","116.433","39.92266","20121105081506","1","11106797"
"174938","116.4303","39.91394","20121105084136","1","10453258"
"174956","116.2684","39.95863","20121105084545","1","10509846"
"180143","116.4619","39.94889","20121105080131","1","10712400"
"180143","116.4568","39.88322","20121105084839","1","10713729"
"180143","116.4702","39.9066","20121105082322","1","10715042"
"183410","116.3092","39.86688","20121105080451","1","11031965"
"180043","116.3333","39.88861","20121105080123","1","10676508"
"180045","116.412","39.90049","20121105081549","1","10678614"
"180046","116.3474","39.91259","20121105084454","1","10679463"
"180046","116.3548","39.94726","20121105085706","1","10680267"
"180046","116.316","39.93094","20121105082842","1","10680550"
"183405","116.3046","39.88632","20121105082120","1","11006141"
"180045","116.4248","39.89211","20121105083052","1","10677766"
"180304","116.2063","40.03891","20121105080945","1","10758754"
"180443","116.2407","39.85544","20121105085041","1","10894464"
"180460","116.5912","40.04424","20121105081149","1","10944432"
"180243","116.4298","39.99231","20121105082551","1","10729311"
"180447","116.337","39.98557","20121105080107","1","10912797"
"183407","116.4014","39.95931","20121105083241","1","11013487"
"183407","116.4108","39.96804","20121105082037","1","11016296"
"183418","116.4337","39.89093","20121105082525","1","11078282"
"183425","116.3263","39.9962","20121105085948","1","11121969"
"183428","116.2607","39.85439","20121105082047","1","11132948"
"183428","116.273","39.87103","20121105082739","1","11137092"
"180134","116.2526","39.84891","20121105081920","1","10703762"
"174955","116.4245","39.86285","20121105084128","1","10503278"
"180417","116.443","39.99384","20121105085633","1","10811298"
"180435","116.173","39.92646","20121105080125","1","10878596"
"174938","116.4514","39.87012","20121105080930","1","10452457"
"180064","116.3888","39.88493","20121105084622","1","10690255"
"180094","116.3039","39.86207","20121105080430","1","10694460"
"180410","116.2534","39.9721","20121105080202","1","10799859"
"180433","116.2298","39.90116","20121105080248","1","10872348"
"180430","116.5982","39.89757","20121105081919","1","10858594"
"183410","116.4065","39.96052","20121105085009","1","11028033"
"180417","116.4608","40.01428","20121105083247","1","10810936"
"183420","116.4562","40.00712","20121105084336","1","11091197"
"183454","116.3464","39.90663","20121105084922","1","11281328"
"180420","116.3889","39.95827","20121105082822","1","10829858"
"183430","116.3594","39.97277","20121105085733","1","11144109"
"183432","116.5184","39.92457","20121105085726","1","11148319"
"183445","116.2273","39.86184","20121105084152","1","11232528"
"180410","116.2962","40.04251","20121105085219","1","10795799"
"180476","116.3721","39.93795","20121105083501","1","10968324"
"183408","116.3465","39.91114","20121105082940","1","11019030"
"183452","116.1299","39.94956","20121105081158","1","11263283"
"180458","116.4109","39.85564","20121105080351","1","10942334"
"183423","116.3678","39.97374","20121105085728","1","11109594"
"174951","116.4041","39.98196","20121105083843","1","10477294"
"174952","116.4833","39.89076","20121105082141","1","10484980"
"180435","116.1735","39.92491","20121105084611","1","10874601"
"180435","116.1892","39.92506","20121105081941","1","10878409"
"180438","116.3322","39.97212","20121105083503","1","10882055"
"174898","116.2848","39.94096","20121105083258","1","10383263"
"180274","116.3912","39.88221","20121105083113","1","10746323"
"183454","116.3499","39.98018","20121105083330","1","11281305"
"183430","116.3497","39.9384","20121105083426","1","11143597"
"183430","116.3645","39.96008","20121105085256","1","11145048"
"180417","116.4612","40.00625","20121105084735","1","10810950"
"183405","116.3187","39.90509","20121105083434","1","11007909"
"183418","116.4205","39.91465","20121105085115","1","11076247"
"183426","116.4969","39.86634","20121105084500","1","11129952"
"183469","116.3927","39.96204","20121105082224","1","11360852"
"183454","116.3543","39.95663","20121105081828","1","11281311"
"183455","116.4219","39.8444","20121105081943","1","11284476"
"180243","116.4148","39.98769","20121105083541","1","10732014"
"183402","116.5388","39.76148","20121105081846","1","10994538"
"180470","116.5618","39.90532","20121105083800","1","10960060"
"183407","116.4001","39.97395","20121105082749","1","11012886"
"183407","116.3922","39.95005","20121105084228","1","11014375"
"183428","116.2804","39.83938","20121105084113","1","11137162"
"183454","116.3658","39.9478","20121105081222","1","11275306"
"183401","116.2329","39.89944","20121105083030","1","10985627"
"183468","116.4303","39.90788","20121105084716","1","11351314"
"183468","116.4515","39.91652","20121105083048","1","11354775"
"183414","116.5169","39.90775","20121105080604","1","11055535"
"183477","116.2683","39.9054","20121105083000","1","11402056"
"180456","116.4647","39.98118","20121105084727","1","10935805"
"183416","116.266","39.8682","20121105085302","1","11067006"
"180034","116.4111","39.80332","20121105085406","1","10671472"
"180274","116.3474","39.88351","20121105080737","1","10747080"
"183440","116.3582","39.91724","20121105085107","1","11201549"
"183440","116.3029","39.95252","20121105082739","1","11203530"
"183413","116.4001","39.88673","20121105085659","1","11050410"
"180414","116.4365","39.96275","20121105080029","1","10805184"
"180431","116.3645","39.9608","20121105082846","1","10866837"
"183433","116.501","40.02225","20121105083303","1","11160960"
"183463","116.4277","39.94217","20121105083826","1","11330305"
"183463","116.4497","39.95506","20121105084608","1","11333200"
"183479","116.2589","39.92775","20121105084709","1","11419686"
"183423","116.456","39.9187","20121105082727","1","11104622"
"183436","116.3463","40.02868","20121105084434","1","11177922"
"180447","116.3098","39.99114","20121105081003","1","10913437"
"180433","116.2684","39.91619","20121105082405","1","10872189"
"184101","116.2679","39.90594","20121105080049","1","11627443"
"183424","116.4567","39.92183","20121105081506","1","11112713"
"183477","116.3139","39.89919","20121105084904","1","11403820"
"174993","116.4446","39.87201","20121105080435","1","10648554"
"183447","116.335","39.82494","20121105081047","1","11244404"
"183475","116.4257","39.93223","20121105083351","1","11387864"
"180431","116.3993","39.96078","20121105081224","1","10865568"
"180431","116.3453","39.92686","20121105084749","1","10869743"
"183438","116.1245","39.7368","20121105080451","1","11187959"
"183454","116.3535","39.91101","20121105085736","1","11276569"
"180064","116.395","39.9502","20121105080940","1","10690444"
"180414","116.4847","39.89947","20121105082411","1","10807100"
"180432","116.2681","40.02909","20121105082044","1","10871440"
"183452","116.1254","39.94891","20121105081042","1","11264952"
"180246","116.1737","39.92495","20121105081108","1","10741486"
"183453","116.4085","39.84401","20121105081904","1","11272367"
"184050","116.7176","39.94073","20121105084338","1","11572777"
"183475","116.4104","39.94554","20121105082441","1","11390484"
"183497","116.4311","39.96787","20121105085535","1","11520283"
"180245","116.4558","39.88467","20121105080449","1","10735036"
"183446","116.495","39.90982","20121105081240","1","11237273"
"183446","116.4796","39.91437","20121105082014","1","11237973"
"183487","116.4173","39.98775","20121105081543","1","11458452"
"183497","116.3958","39.97051","20121105083547","1","11513747"
"183424","116.4229","39.9396","20121105085355","1","11111704"
"183478","116.3235","39.96586","20121105085308","1","11411335"
"183469","116.4632","39.93247","20121105085534","1","11360707"
"184032","116.3044","39.92464","20121105085732","1","11568194"
"184033","116.3039","39.92895","20121105083703","1","11569611"
"183498","116.2967","39.88309","20121105083455","1","11527732"
"183483","116.2701","39.86952","20121105085455","1","11434941"
"183463","116.4556","39.89504","20121105080853","1","11329851"
"183479","116.2235","39.90259","20121105082819","1","11416489"
"183492","116.4777","39.97484","20121105085428","1","11490600"
"184106","116.4285","40.07207","20121105080615","1","11630709"
"184784","116.5108","39.91338","20121105085916","1","11675733"
"183496","116.6256","39.87235","20121105083447","1","11512896"
"183497","116.467","39.9221","20121105081255","1","11518308"
"184088","116.2264","39.84737","20121105085321","1","11610121"
"184815","116.3127","39.89923","20121105082504","1","11731860"
"184926","116.3275","39.97469","20121105083333","1","11805630"
"183491","116.3205","39.88065","20121105083222","1","11478827"
"183479","116.1992","39.90245","20121105082133","1","11413518"
"183476","116.313","39.88731","20121105085251","1","11394916"
"183476","116.3705","39.79508","20121105081621","1","11395770"
"180438","116.4097","39.94806","20121105081517","1","10882879"
"180477","116.4716","39.97219","20121105083157","1","10977189"
"180477","116.4517","39.91641","20121105080017","1","10978075"
"183439","116.32","39.84681","20121105080832","1","11196549"
"183439","116.331","39.88868","20121105083552","1","11196781"
"183473","116.431","40.03462","20121105080637","1","11377545"
"184025","116.5003","39.93026","20121105082757","1","11559358"
"183424","116.4786","39.92264","20121105082312","1","11115210"
"183478","116.2959","39.93098","20121105084110","1","11406893"
"183491","116.34","39.83568","20121105081059","1","11483267"
"184117","116.4574","39.95625","20121105082846","1","11641918"
"183433","116.4818","39.97962","20121105085843","1","11155669"
"183447","116.3476","39.87591","20121105083525","1","11243760"
"183475","116.4898","39.90651","20121105085335","1","11389660"
"184086","116.3644","39.83625","20121105083057","1","11607356"
"183407","116.4347","39.92452","20121105080609","1","11014410"
"183426","116.457","39.88324","20121105085856","1","11127320"
"183480","116.2693","39.95472","20121105083651","1","11425261"
"180432","116.2841","39.96103","20121105084357","1","10870082"
"183451","116.2969","39.97393","20121105085902","1","11258848"
"184960","116.376","39.84878","20121105084847","1","11811693"
"183477","116.2612","39.8498","20121105081414","1","11400366"
"184073","116.4552","39.87811","20121105085659","1","11591471"
"184078","116.3532","39.86684","20121105084520","1","11598223"
"184100","116.4329","40.01548","20121105083222","1","11626236"
"184780","116.2828","39.8151","20121105085026","1","11666443"
"184838","116.3087","39.82904","20121105081037","1","11756374"
"184838","116.3962","39.81193","20121105084756","1","11756841"
"184136","116.4363","39.8573","20121105084926","1","11652859"
"184780","116.2931","39.78043","20121105081350","1","11667196"
"184843","116.1339","39.67957","20121105083243","1","11763027"
"184986","116.1277","39.94513","20121105085512","1","11892947"
"184987","116.2831","39.85779","20121105084655","1","11895073"
"186342","116.185","39.92967","20121105083508","1","12051283"
"186384","116.5414","40.03121","20121105082314","1","12052688"
"184819","116.2369","39.90181","20121105084031","1","11736588"
"184822","116.4117","39.83527","20121105084156","1","11741649"
"184093","116.2255","39.87668","20121105081729","1","11617754"
"184819","116.1089","39.93496","20121105082055","1","11735727"
"183463","116.4433","39.93243","20121105082840","1","11330317"
"183480","116.2652","40.01708","20121105080012","1","11421414"
"183480","116.2729","39.95557","20121105082924","1","11421450"
"183493","116.2732","39.93984","20121105081855","1","11495335"
"183493","116.4573","39.98469","20121105085842","1","11497907"
"180476","116.4091","39.95786","20121105080216","1","10971360"
"183430","116.3811","39.94328","20121105084250","1","11145504"
"180435","116.1943","39.94132","20121105085815","1","10874689"
"184101","116.281","39.86477","20121105083521","1","11627446"
"184784","116.5188","39.85438","20121105080403","1","11675410"
"183464","116.5007","40.00554","20121105081332","1","11337501"
"184063","116.4206","39.88258","20121105080738","1","11583894"
"184068","116.4812","39.98731","20121105085527","1","11586249"
"184116","116.3363","39.90127","20121105081015","1","11639453"
"184118","116.4539","39.95227","20121105083256","1","11642779"
"184792","116.4671","40.00318","20121105085403","1","11686282"
"184830","116.4376","39.88605","20121105081503","1","11746114"
"184026","116.1579","40.06685","20121105085949","1","11561492"
"185845","116.2773","39.85481","20121105084920","1","11997952"
"185874","116.3691","39.9865","20121105085040","1","12005272"
"183485","116.3172","39.96565","20121105081824","1","11447055"
"183485","116.3326","39.96949","20121105082430","1","11450833"
"183487","116.3644","39.99888","20121105083313","1","11454177"
"184826","116.2806","39.7886","20121105080040","1","11744514"
"184974","116.5243","39.9155","20121105084536","1","11843986"
"183475","116.4241","39.99297","20121105080153","1","11387225"
"184813","116.2505","39.90258","20121105081724","1","11728861"
"184846","116.5574","40.06118","20121105080956","1","11767313"
"184904","116.4216","40.00328","20121105080943","1","11774180"
"186409","116.2101","39.97187","20121105085050","1","12054818"
"186411","116.394","39.87259","20121105081734","1","12056056"
"187029","116.2994","39.98413","20121105082326","1","12142590"
"184980","116.1516","39.92998","20121105084217","1","11874239"
"174990","116.2765","39.98926","20121105085832","1","10644638"
"180245","116.3324","39.91224","20121105085103","1","10735116"
"183487","116.3731","39.96015","20121105084759","1","11458398"
"183437","116.6072","40.15194","20121105083109","1","11184516"
"183495","116.329","39.8291","20121105085144","1","11501601"
"183414","116.461","40.01273","20121105084914","1","11059421"
"183478","116.3612","39.91051","20121105080450","1","11408796"
"180284","116.4126","39.98438","20121105082701","1","10749907"
"180284","116.4105","39.94309","20121105081221","1","10751528"
"183440","116.2951","39.92427","20121105080141","1","11200594"
"183455","116.4278","39.77695","20121105080603","1","11283520"
"180418","116.2552","39.88824","20121105084026","1","10818012"
"180438","116.3965","39.93215","20121105080018","1","10880733"
"183441","116.4104","40.0049","20121105080635","1","11208112"
"183492","116.4","39.99729","20121105082242","1","11491501"
"184781","116.4138","39.97577","20121105084734","1","11668339"
"183485","116.338","39.93275","20121105084156","1","11449296"
"184803","116.2707","39.90612","20121105083545","1","11707861"
"184908","116.1898","39.92881","20121105082229","1","11780393"
"183483","116.2778","39.84863","20121105084448","1","11439575"
"184093","116.2566","39.92248","20121105084057","1","11617756"
"184807","116.3658","39.96681","20121105084744","1","11712970"
"184810","116.3289","39.97544","20121105080010","1","11717589"
"184965","116.2542","39.92794","20121105081349","1","11818901"
"184965","116.2697","39.92565","20121105082514","1","11818908"
"183482","116.223","39.90046","20121105081939","1","11434245"
"184792","116.4717","39.98958","20121105084157","1","11688041"
"184846","116.5574","40.06118","20121105080956","1","11767007"
"186486","116.4048","39.91856","20121105081414","1","12063330"
"186488","116.3","39.98075","20121105080513","1","12064948"
"184137","116.6516","40.12236","20121105083744","1","11655685"
"184816","116.2841","39.86388","20121105085448","1","11733790"
"184820","116.2981","40.05192","20121105083029","1","11738277"
"185140","116.3002","39.97311","20121105085003","1","11942212"
"184987","116.2671","39.90581","20121105080804","1","11896195"
"187024","116.4214","40.0313","20121105085019","1","12117160"
"187030","116.435","39.90582","20121105085436","1","12144643"
"184125","116.356","39.86387","20121105080729","1","11648340"
"184966","116.3458","40.01362","20121105083632","1","11821380"
"184969","116.3138","39.90982","20121105085020","1","11826514"
"184994","116.3007","39.88849","20121105085430","1","11915390"
"186646","116.4303","39.9142","20121105085156","1","12082028"
"185024","116.4089","39.83498","20121105080116","1","11926986"
"186024","116.4493","39.94295","20121105083810","1","12024029"
"186674","116.442","39.99363","20121105082135","1","12084336"
"186674","116.4735","40.01028","20121105085329","1","12084861"
"184812","116.282","39.94161","20121105082940","1","11727006"
"184814","116.1633","39.80702","20121105085052","1","11730200"
"184925","116.348","39.84442","20121105083446","1","11804150"
"184925","116.3707","39.85391","20121105084206","1","11805197"
"186411","116.389","39.87948","20121105082855","1","12055312"
"186411","116.3518","39.88815","20121105084737","1","12055830"
"186164","116.2097","39.91341","20121105082348","1","12037796"
"187027","116.5357","39.96471","20121105085709","1","12134027"
"187096","116.3747","39.96134","20121105084359","1","12197799"
"184926","116.2829","39.95599","20121105081335","1","11806765"
"185844","116.2836","39.82036","20121105081230","1","11994188"
"184826","116.3013","39.83843","20121105084745","1","11744697"
"184834","116.3098","39.978","20121105084836","1","11751824"
"187804","116.3211","39.98638","20121105081323","1","12306969"
"187106","116.3325","39.99165","20121105084224","1","12212320"
"187127","116.4118","39.96874","20121105080254","1","12241432"
"187128","116.2982","39.90666","20121105081405","1","12245780"
"187132","116.3277","39.97091","20121105080013","1","12251971"
"187134","116.3861","39.8439","20121105085248","1","12255479"
"184960","116.3087","39.86514","20121105082419","1","11811699"
"184965","116.2372","39.94645","20121105080306","1","11818485"
"186140","116.1936","39.93388","20121105082318","1","12026625"
"184926","116.3227","39.90518","20121105085120","1","11806353"
"185749","116.4712","39.88681","20121105084200","1","11985294"
"184990","116.3174","39.95237","20121105085855","1","11906349"
"184784","116.4556","39.88349","20121105082850","1","11675590"
"184846","116.5574","40.06118","20121105080956","1","11767167"
"184903","116.3869","39.88452","20121105085750","1","11773251"
"184824","116.2692","39.93145","20121105080510","1","11742308"
"185140","116.295","39.97708","20121105083659","1","11941277"
"185184","116.5148","39.92133","20121105083338","1","11945989"
"184807","116.4048","39.96702","20121105083303","1","11713994"
"184960","116.3132","39.88746","20121105081049","1","11811087"
"184965","116.2436","39.92822","20121105084725","1","11819082"
"184966","116.3308","39.99167","20121105085323","1","11819979"
"186141","116.3165","39.92248","20121105085013","1","12028058"
"187020","116.3891","39.88231","20121105083310","1","12093838"
"187191","116.5518","39.96908","20121105084056","1","12277611"
"184792","116.4418","39.97181","20121105083038","1","11687410"
"187134","116.2098","39.89838","20121105080535","1","12254747"
"187135","116.3834","39.86931","20121105084201","1","12257121"
"184824","116.3742","39.99593","20121105084859","1","11742304"
"186164","116.1919","39.92129","20121105080302","1","12033017"
"184810","116.2772","39.82037","20121105084219","1","11717550"
"183495","116.3638","39.83343","20121105085959","1","11505838"
"184032","116.4081","39.85269","20121105083122","1","11566970"
"184033","116.2684","39.90676","20121105084700","1","11569813"
"184903","116.347","39.88869","20121105084436","1","11773070"
"184079","116.4333","39.8671","20121105080616","1","11599947"
"184813","116.2246","39.90262","20121105081113","1","11728246"
"184925","116.3151","39.87056","20121105081138","1","11804976"
"187189","116.2903","39.91972","20121105085349","1","12273559"
"183473","116.4413","40.03093","20121105081939","1","11374255"
"183473","116.4265","40.03826","20121105081057","1","11376697"
"184136","116.4553","39.9262","20121105082859","1","11654191"
"184967","116.4272","40.04399","20121105084439","1","11822083"
"186411","116.359","39.84113","20121105080054","1","12055823"
"186438","116.395","39.99312","20121105080506","1","12059633"
"187020","116.4551","39.90913","20121105080411","1","12095476"
"187021","116.1969","39.94277","20121105084132","1","12096737"
"187021","116.2688","39.94926","20121105081228","1","12098375"
"184792","116.4724","40.00099","20121105081409","1","11687401"
"184830","116.4951","39.87352","20121105083512","1","11745929"
"185947","116.3963","39.86401","20121105085936","1","12015333"
"186140","116.2077","39.90626","20121105080443","1","12027401"
"187020","116.3426","39.87211","20121105085101","1","12095203"
"187075","116.4962","39.92006","20121105085257","1","12178164"
"187119","116.387","39.94777","20121105083922","1","12225110"
"184118","116.4657","39.98207","20121105085013","1","11642573"
"183489","116.382","39.83875","20121105085002","1","11468297"
"184077","116.3006","40.04166","20121105084325","1","11596624"
"184816","116.2915","39.83225","20121105084221","1","11733289"
"184819","116.2585","39.90516","20121105084707","1","11735729"
"184820","116.2654","40.07601","20121105081450","1","11737846"
"183441","116.4179","39.95263","20121105084738","1","11208785"
"183441","116.4009","39.97396","20121105083541","1","11211504"
"183442","116.2508","39.91641","20121105082028","1","11214503"
"184910","116.2426","39.92595","20121105084016","1","11783963"
"184032","116.4144","39.86079","20121105082044","1","11568348"
"183498","116.3253","39.86437","20121105081143","1","11524251"
"184092","116.4162","40.03928","20121105080032","1","11615603"
"187098","116.4541","39.89186","20121105081811","1","12202127"
"187129","116.4585","40.01928","20121105084408","1","12247515"
"187135","116.4024","39.91697","20121105082308","1","12256941"
"187108","116.3045","39.90203","20121105083649","1","12218205"
"187119","116.422","39.93236","20121105082510","1","12225526"
"184086","116.3132","39.84675","20121105080506","1","11608584"
"184813","116.2674","39.90601","20121105082306","1","11728465"
"184988","116.2249","39.84731","20121105082334","1","11897961"
"184990","116.3381","39.93267","20121105083947","1","11906854"
"184809","116.5007","40.0571","20121105083815","1","11714312"
"184963","116.4661","39.87245","20121105081820","1","11816451"
"184985","116.4102","40.03579","20121105084704","1","11886852"
"186409","116.2297","39.89665","20121105083127","1","12053335"
"186411","116.2854","39.87634","20121105085737","1","12055575"
"186438","116.4104","39.99067","20121105084528","1","12059026"
"186438","116.4142","40.03135","20121105082312","1","12059224"
"184967","116.4234","40.03962","20121105085717","1","11823346"
"184970","116.132","39.72216","20121105083214","1","11826813"
"184093","116.2585","39.90865","20121105085112","1","11617436"
"184077","116.3425","39.99965","20121105080933","1","11595808"
"184078","116.4139","39.85608","20121105080701","1","11597265"
"184079","116.3142","39.88791","20121105084208","1","11599320"
"183480","116.2751","39.95298","20121105084241","1","11422919"
"185140","116.2546","39.91641","20121105080432","1","11942095"
"187744","116.4453","39.81165","20121105081305","1","12301583"
"187103","116.5823","40.07954","20121105085104","1","12209204"
"187133","116.2737","39.95784","20121105084246","1","12253451"
"187074","116.4529","39.90577","20121105082859","1","12175710"
"188114","116.3129","39.89616","20121105081518","1","12342132"
"186624","116.3251","39.86682","20121105084312","1","12070615"
"186624","116.2614","39.84791","20121105080053","1","12070981"
"188284","116.3738","39.92655","20121105084358","1","12367068"
"188924","116.2512","40.04881","20121105082231","1","12459388"
"188924","116.2468","40.07294","20121105084442","1","12463200"
"187132","116.3275","39.97481","20121105084713","1","12251147"
"184063","116.4562","39.89199","20121105084338","1","11583619"
"184803","116.286","39.91162","20121105085052","1","11708495"
"187842","116.5675","39.7206","20121105083950","1","12322281"
"188643","116.3045","39.92678","20121105084004","1","12422028"
"189108","116.3243","39.82957","20121105084918","1","12490916"
"189165","116.3972","39.95581","20121105080632","1","12505456"
"187137","116.35","39.86661","20121105084305","1","12260705"
"188114","116.2799","39.95337","20121105083718","1","12343251"
"187067","116.378","39.98911","20121105083923","1","12162723"
"187135","116.4252","39.9206","20121105081318","1","12257129"
"188734","116.2671","39.90586","20121105085622","1","12438544"
"187196","116.1936","39.93486","20121105081104","1","12291869"
"187197","116.401","39.96844","20121105081747","1","12293075"
"188284","116.4305","39.9296","20121105082024","1","12362131"
"188942","116.3267","40.07814","20121105084045","1","12464577"
"184800","116.3567","39.86729","20121105084557","1","11703325"
"184910","116.2689","39.96151","20121105083430","1","11784622"
"184982","116.5659","39.90882","20121105083031","1","11877878"
"186234","116.3883","39.80677","20121105080155","1","12043432"
"186342","116.1717","39.92615","20121105082252","1","12050886"
"189273","116.3666","39.88817","20121105081515","1","12558701"
"188542","116.3889","39.96215","20121105080617","1","12391706"
"186486","116.4544","39.90729","20121105085713","1","12063508"
"186486","116.4346","39.92391","20121105083847","1","12064476"
"186498","116.1458","40.05157","20121105084849","1","12067586"
"188942","116.335","40.08187","20121105085226","1","12465727"
"188574","116.4116","39.98427","20121105084039","1","12408752"
"189846","116.325","39.70713","20121105083010","1","12586459"
"188741","116.2811","39.83958","20121105083207","1","12441387"
"184800","116.3335","39.91265","20121105081656","1","11703713"
"185249","116.2952","39.96812","20121105081140","1","11961268"
"186334","116.3447","39.99957","20121105085102","1","12048943"
"190104","116.3489","39.96002","20121105083825","1","12606722"
"187193","116.2866","39.92271","20121105084609","1","12283066"
"188284","116.3576","39.93922","20121105085953","1","12366462"
"184974","116.565","39.9232","20121105085804","1","11845077"
"185940","116.2654","40.0118","20121105085853","1","12011818"
"184796","116.442","39.89071","20121105084615","1","11699579"
"184799","116.516","40.07699","20121105083329","1","11702921"
"184803","116.1451","39.79775","20121105080322","1","11708469"
"184908","116.1733","39.92468","20121105080244","1","11780984"
"184982","116.577","39.92691","20121105081615","1","11877699"
"185243","116.4595","39.85431","20121105084549","1","11955096"
"185248","116.3133","39.9796","20121105084250","1","11960276"
"186234","116.4429","39.85735","20121105084258","1","12043687"
"186164","116.1913","39.92149","20121105083304","1","12036282"
"187025","116.2934","40.04205","20121105085932","1","12120212"
"184963","116.4214","39.89323","20121105084257","1","11815710"
"184965","116.2657","39.91647","20121105085916","1","11819122"
"187074","116.4836","39.97063","20121105080443","1","12175632"
"187029","116.2821","39.94196","20121105084018","1","12141804"
"187095","116.3687","39.9669","20121105082844","1","12190857"
"187127","116.4669","39.92196","20121105084820","1","12242965"
"188734","116.2687","39.92845","20121105083457","1","12438252"
"189182","116.5508","39.94962","20121105082800","1","12518974"
"187196","116.2187","39.95354","20121105083710","1","12288825"
"188284","116.4387","39.94197","20121105080650","1","12364633"
"188648","116.3142","39.96563","20121105085923","1","12427088"
"184073","116.4584","40.01286","20121105080729","1","11591411"
"183485","116.3261","39.9357","20121105084944","1","11448283"
"184063","116.4533","39.8722","20121105081727","1","11583294"
"184801","116.2688","39.94931","20121105082909","1","11704655"
"183442","116.2876","39.88828","20121105083958","1","11215890"
"183468","116.4473","39.91195","20121105085346","1","11356424"
"183498","116.3242","39.84787","20121105082001","1","11525063"
"183499","116.4145","39.78572","20121105083346","1","11530861"
"184960","116.3426","39.84452","20121105083913","1","11810475"
"183473","116.4234","40.03963","20121105082545","1","11376705"
"184125","116.408","39.86265","20121105083854","1","11647563"
"184966","116.3098","39.98905","20121105080531","1","11821146"
"184969","116.3587","39.9041","20121105083330","1","11825158"
"184781","116.4187","40.00093","20121105083010","1","11668119"
"184987","116.2753","39.86858","20121105082424","1","11894893"
"184908","116.2205","39.90619","20121105084420","1","11780792"
"191414","116.4653","39.90696","20121105085000","1","12685954"
"188642","116.4712","39.89157","20121105084707","1","12414209"
"189844","116.4753","39.96569","20121105084641","1","12583960"
"188734","116.2687","39.9192","20121105084333","1","12437962"
"188741","116.2894","39.84075","20121105080752","1","12447090"
"189251","116.353","39.98037","20121105081814","1","12553573"
"189215","116.3027","39.93106","20121105084330","1","12527635"
"189847","116.4118","39.91146","20121105082613","1","12588376"
"191433","116.2678","39.95265","20121105084330","1","12750388"
"191440","116.3338","39.95656","20121105083306","1","12767902"
"189172","116.4623","39.9493","20121105084721","1","12511589"
"189168","116.3107","39.87613","20121105084104","1","12508853"
"184990","116.3086","39.93949","20121105084555","1","11908274"
"186634","116.343","39.97505","20121105080957","1","12077069"
"191149","116.3084","40.04793","20121105083456","1","12650560"
"188574","116.3541","39.98027","20121105082603","1","12409131"
"189854","116.3676","39.90362","20121105084224","1","12590527"
"190147","116.3571","39.8943","20121105082759","1","12614260"
"189193","116.4858","39.89403","20121105082111","1","12525545"
"191404","116.4364","39.94525","20121105081037","1","12660281"
"191404","116.4766","40.00931","20121105083153","1","12664200"
"191416","116.3648","40.03519","20121105085945","1","12690797"
"184824","116.3422","39.99034","20121105083627","1","11742473"
"187022","116.3771","39.88194","20121105083733","1","12104590"
"187020","116.4015","39.8874","20121105082809","1","12092097"
"187091","116.4968","39.80117","20121105085245","1","12181952"
"187119","116.4362","39.93985","20121105081553","1","12225522"
"187095","116.2986","39.9368","20121105080250","1","12190837"
"191416","116.3449","40.00628","20121105083547","1","12692192"
"191419","116.3291","39.88858","20121105085556","1","12706832"
"187189","116.3209","39.9865","20121105084015","1","12273907"
