116.3223,39.93598,5
116.3239,39.89559,10
116.289,39.97293,5
116.4724,40.00216,2
116.3586,40.0077,5
116.4242,39.9676,2
116.2587,39.88359,10
116.2926,39.95803,10
116.4261,39.95312,2
116.2829,40.03257,1
116.5112,39.92382,6
116.5076,39.93153,6
116.2084,39.902,9
116.3156,39.93118,10
116.3187,39.94234,5
116.4112,39.92478,7
116.2945,39.92244,10
116.3081,39.88525,10
116.3503,39.94492,5
116.4111,39.80279,3
116.3482,39.86592,3
116.5084,39.90686,6
116.4801,39.95794,2
116.3468,39.92113,5
116.2647,39.7686,4
116.3577,39.89784,3
116.2886,39.9357,10
116.2902,40.04093,1
116.317,39.92181,10
116.4116,39.97263,2
116.3092,39.9747,5
116.3169,39.96558,5
116.4679,39.99495,2
116.4207,39.911,7
116.2744,39.95174,10
116.2828,39.99734,1
116.4625,39.94615,2
116.4557,39.92861,7
116.3303,39.91268,10
116.4098,39.9925,2
116.297,39.88849,10
116.4243,40.02091,2
116.4415,39.99286,2
116.2616,39.84736,4
116.2819,39.84107,4
116.511,39.94828,6
116.4106,39.97585,2
116.3943,40.0038,2
116.4378,39.93987,7
116.2684,40.02876,1
116.4205,39.92046,7
116.3667,39.93451,5
116.3469,39.97464,5
116.5876,40.05363,8
116.3026,39.85684,4
116.3184,39.96666,5
116.3109,39.9908,5
116.3471,39.89476,3
116.3583,39.86539,3
116.4643,39.97637,2
116.3324,39.97125,5
116.3401,39.83846,3
116.5663,39.72353,6
116.2985,39.92682,10
116.3741,39.7635,3
116.3291,39.99781,5
116.3249,40.01048,1
116.3057,39.98515,5
116.4089,40.03859,2
116.4503,39.96497,2
116.3603,39.90807,3
116.4809,39.9144,7
116.3573,39.88471,3
116.2868,39.88826,10
116.3136,40.03135,1
116.4103,40.00616,2
116.3299,39.99142,5
116.4259,40.07278,2
116.2388,39.90259,10
116.2389,39.9027,10
116.3231,39.90594,10
116.3513,40.02987,1
116.2427,39.91492,10
116.4249,39.97855,2
116.4744,39.97175,2
116.4797,39.92156,7
116.4433,39.99403,2
116.3195,39.96622,5
116.352,39.98545,5
116.3624,39.85738,3
116.4537,39.80502,6
116.2768,39.86662,4
116.4388,39.92105,7
116.2959,39.83234,4
116.2236,39.89457,9
116.2966,39.96011,5
116.2779,39.84802,4
116.4634,39.91995,7
116.4023,39.94824,2
116.5239,39.94065,6
116.4437,39.85859,7
116.3046,39.88796,10
116.3575,39.88329,3
116.2586,39.90876,10
116.3133,39.90977,10
116.2472,39.92824,10
116.2926,40.02341,1
116.4245,39.86285,7
116.2586,39.9094,10
116.4657,39.91495,7
116.3303,39.91276,10
116.3475,39.87682,3
116.4819,39.89939,6
116.3845,39.87089,3
116.4782,39.99036,2
116.4019,39.9517,2
116.3927,39.96193,5
116.3187,39.98323,5
116.4388,39.8578,7
116.3806,39.89854,3
116.278,39.84564,4
116.3381,39.93372,5
116.3398,39.95274,5
116.2989,39.98676,5
116.3643,39.96052,5
116.3681,39.89116,3
116.489,39.79792,6
116.3431,39.96656,5
116.4607,39.9458,2
116.458,39.94585,2
116.4569,39.88324,7
116.4716,39.82794,6
116.2989,40.03797,1
116.3734,39.84391,3
116.3728,39.8354,3
116.2737,39.95588,10
116.5018,40.0067,2
116.3539,39.8525,3
116.4339,39.85254,7
116.3517,39.89789,3
116.254,39.91667,10
116.3246,39.99622,5
116.3227,40.04489,1
116.3806,39.85974,3
116.3732,39.89625,3
116.2864,39.9925,1
116.4553,39.94698,2
116.5568,39.91514,6
116.2474,39.88818,10
116.2928,39.88832,10
116.2541,39.92795,10
116.3543,39.86516,3
116.345,39.86911,3
116.1918,39.92127,9
116.2266,40.06874,1
116.3266,39.99097,5
116.2511,39.97213,10
116.238,39.94688,9
116.3152,39.90215,10
116.2695,39.91933,10
116.1817,39.92679,9
116.3366,39.88729,3
116.3891,39.88237,3
116.4245,39.93976,7
116.4051,39.96724,2
116.4196,39.94085,7
116.1645,39.92485,9
116.4156,39.86101,3
116.388,39.85251,3
116.3723,39.95675,5
116.2348,39.89945,9
116.1811,39.93318,9
116.4554,39.95113,2
116.3802,39.86339,3
116.4678,39.99128,2
116.3537,39.97266,5
116.3635,39.97735,5
116.2907,39.84068,4
116.2589,39.90929,10
116.2252,39.90259,9
116.3152,39.86808,4
116.3204,39.88683,10
116.3492,39.88471,3
116.3535,39.86617,3
116.3495,39.95076,5
116.2585,39.90946,10
116.4067,40.02541,2
116.298,39.8804,10
116.4534,39.98774,2
116.3113,39.95998,5
116.2731,39.90619,10
116.4759,39.86857,6
116.4412,39.83118,7
116.3753,39.98664,5
116.1616,39.76649,4
116.2666,39.95255,10
116.4463,39.85525,7
116.297,40.04456,1
116.2786,39.92148,10
116.2914,39.83245,4
116.2612,39.84983,4
116.3531,39.92248,5
116.3109,39.95024,5
116.4226,39.96855,2
116.2613,39.84993,4
116.2884,39.77842,4
116.3003,39.9728,5
116.3019,39.95246,5
116.4307,39.93219,7
116.3735,39.94413,5
116.1943,39.94194,9
116.255,39.88839,10
116.368,39.87662,3
116.4281,39.9304,7
116.2581,39.88457,10
116.3024,40.03459,1
116.4777,39.99055,2
116.167,39.92321,9
116.4777,39.99033,2
116.3199,40.02986,1
116.4516,39.91069,7
116.4104,40.07786,2
116.3794,39.99643,5
116.3964,39.80997,3
116.3136,39.88758,10
116.3229,39.90331,10
116.3678,39.97021,5
116.318,39.94828,5
116.347,39.91958,5
116.3465,39.91143,5
116.4269,39.9412,7
116.3428,39.88008,3
116.3173,39.95295,5
116.4177,39.9906,2
116.3569,39.94405,5
116.2857,39.83552,4
116.2264,39.84807,4
116.1655,39.92487,9
116.2891,39.90459,10
116.4786,39.91577,7
116.4408,39.99198,2
116.3647,39.95918,5
116.2699,39.9272,10
116.4515,39.9168,7
116.3648,39.83596,3
116.4122,39.89554,7
116.2352,39.85478,4
116.4152,39.78569,3
116.545,39.73692,6
116.415,39.85604,3
116.2676,39.93983,10
116.2962,39.91179,10
116.2467,39.91397,10
116.4175,39.96819,2
116.44,39.89204,7
116.4023,39.97404,2
116.2807,39.8387,4
116.4277,39.98216,2
116.4368,39.92552,7
116.4301,39.93887,7
116.0957,39.93718,9
116.3856,39.89956,3
116.3412,39.93093,5
116.4791,39.91437,7
116.2467,39.89916,10
116.2276,39.84502,4
116.3483,39.86367,3
116.4022,39.9483,2
116.2683,39.9048,10
116.3432,39.92526,5
116.3335,39.99165,5
116.4263,39.95089,2
116.4833,39.98667,2
116.3082,39.82957,4
116.3194,39.93382,5
116.2688,39.96021,10
116.4504,39.95961,2
116.4724,40.00209,2
116.2677,39.90598,10
116.2676,39.90577,10
116.552,40.08227,8
116.4614,40.00316,2
116.2683,39.90524,10
116.5786,40.06263,8
116.481,39.88659,6
116.3213,39.93707,5
116.4971,39.96389,2
116.1563,39.92845,9
116.3733,39.95725,5
116.4516,39.91646,7
116.2554,39.92793,10
116.3403,39.97287,5
116.3471,39.91263,5
116.4028,39.92931,7
116.4737,39.80069,6
116.3105,39.84895,4
116.5039,39.92898,6
116.3407,39.84679,3
116.2705,39.87958,10
116.387,39.86774,3
116.4515,40.00052,2
116.3843,39.93186,5
116.3961,39.8164,3
116.3572,39.89098,3
116.5016,40.02833,8
116.3279,39.95081,5
116.3045,39.93652,10
116.3884,39.89899,3
116.4136,39.93961,7
116.3194,39.96615,5
116.4373,39.96395,2
116.2418,39.91506,10
116.2585,39.86551,4
116.2771,40.00036,1
116.4835,39.98304,2
116.4648,39.98103,2
116.2178,39.92813,9
116.2727,39.87137,4
116.2723,39.91319,10
116.409,39.83584,3
116.4323,39.89248,7
116.4572,39.88329,7
116.4625,39.94708,2
116.4271,39.98749,2
116.3744,39.99979,5
116.309,40.01753,1
116.4426,39.96038,2
116.3313,39.98999,5
116.4326,39.86562,7
116.3055,39.85671,4
116.3225,39.84808,4
116.4016,39.9631,2
116.2799,39.85212,4
116.3499,39.93155,5
116.3965,39.80611,3
116.3459,40.01358,5
116.2794,39.9064,10
116.2085,39.90079,9
116.3605,39.97536,5
116.2688,39.96037,10
116.289,39.90715,10
116.304,39.92418,10
116.2889,39.89743,10
116.1832,39.92715,9
116.4557,39.89915,7
116.4069,39.99739,2
116.4739,39.90814,7
116.3039,39.92743,10
116.2615,39.84829,4
116.3728,39.88181,3
116.4567,39.92128,7
116.3074,39.98383,5
116.4206,39.91148,7
116.3524,39.9752,5
116.2934,39.88984,10
116.387,39.88445,3
116.3785,39.88451,3
116.3594,39.91504,5
116.2955,39.9842,5
116.314,39.89692,10
116.3018,39.9642,5
116.2919,40.03282,1
116.3368,39.78894,4
116.3147,39.87714,10
116.2773,39.89996,10
116.5154,39.82111,6
116.4388,39.94286,7
116.2897,39.97301,5
116.4518,39.98774,2
116.2831,39.94102,10
116.387,39.88406,3
116.2026,39.81541,4
116.3397,39.82463,3
116.4423,39.76287,3
116.429,39.99237,2
116.4571,39.89224,7
116.2985,39.9225,10
116.5749,39.92707,6
116.3735,39.93083,5
116.4167,39.92282,7
116.4285,39.92612,7
116.5546,40.04609,8
116.326,39.96581,5
116.3391,39.78143,4
116.3412,40.01377,5
116.4326,39.90506,7
116.366,39.94965,5
116.4551,40.01009,2
116.4247,39.91037,7
116.2587,39.91032,10
116.3396,39.82343,3
116.3769,39.85555,3
116.4576,39.8667,7
116.4976,39.97957,2
116.4013,39.88883,3
116.4971,39.96323,2
116.3493,39.95095,5
116.3813,39.98304,5
116.467,39.98331,2
116.2079,39.90943,9
116.4835,39.89908,6
116.4988,39.86253,6
116.4148,39.89165,7
116.3808,39.84889,3
116.4862,39.96322,2
116.3953,39.83126,3
116.4887,39.90779,6
116.1824,39.9333,9
116.4195,39.94005,7
116.3584,39.84457,3
116.3384,39.91887,5
116.3942,39.87539,3
116.2608,39.87965,10
116.214,40.06694,1
116.414,39.85556,3
116.2792,39.84171,4
116.4112,39.8918,7
116.2689,39.94991,10
116.3647,39.84048,3
116.3144,39.96671,5
116.3737,39.98433,5
116.368,39.88205,3
116.4273,40.05192,2
116.4021,39.94854,2
116.4464,39.91195,7
116.4446,39.99438,2
116.2764,39.95323,10
116.1593,39.92495,9
116.4201,39.8482,3
116.2973,39.95714,5
116.492,39.95925,2
116.4695,39.8918,7
116.4719,39.9101,7
116.3319,39.74496,4
116.2684,39.90649,10
116.2784,39.83435,4
116.4353,39.92118,7
116.2685,39.93123,10
116.4538,39.98787,2
116.4554,39.88684,7
116.4108,39.99486,2
116.3488,39.94101,5
116.4217,39.90346,7
116.3006,39.96991,5
116.395,39.99675,2
116.4598,39.99593,2
116.4883,39.89399,6
116.4772,39.99257,2
116.3952,39.83,3
116.4655,39.94365,7
116.116,40.08859,1
116.5078,39.86612,6
116.4546,39.90608,7
116.3049,39.97619,5
116.4503,39.96236,2
116.3778,39.92298,5
116.3571,39.9566,5
116.4626,39.9475,2
116.4339,39.88674,7
116.2608,39.87965,10
116.2901,39.9323,10
116.3089,39.99599,5
116.3542,39.98033,5
116.4014,39.97092,2
116.1585,40.06687,1
116.2674,39.90637,10
116.254,39.9184,10
116.308,39.91992,10
116.4545,39.90582,7
116.3127,39.89595,10
116.4269,39.8526,7
116.3791,39.86253,3
116.4639,39.86644,7
116.3674,39.87701,3
116.3653,39.92253,5
116.4562,40.01159,2
116.4593,39.95079,2
116.4441,39.91532,7
116.3852,39.87933,3
116.5396,39.76101,6
116.2661,39.92339,10
116.3486,39.93623,5
116.6407,39.89055,6
116.3267,39.99085,5
116.3572,39.98038,5
116.4015,40.0092,2
116.3809,39.84063,3
116.3288,39.95677,5
116.406,39.92299,7
116.3678,39.87005,3
116.3309,40.06982,1
116.3237,39.9312,5
116.4029,39.96719,2
116.4176,39.8545,3
116.3412,39.8884,3
116.244,39.88826,10
116.2698,39.95733,10
116.4727,39.99902,2
116.5008,39.9081,6
116.2967,39.96107,5
116.4354,39.95841,2
116.2889,39.97294,5
116.237,39.89597,9
116.1082,39.9348,9
116.5307,39.91548,6
116.5025,39.93029,6
116.4831,39.91406,7
116.3806,39.87762,3
116.2849,39.92271,10
116.3128,39.89617,10
116.4299,39.93949,7
116.4128,39.93209,7
116.3517,39.99208,5
116.358,39.87145,3
116.3071,39.95567,5
116.4513,39.89581,7
116.3462,39.93678,5
116.4105,39.94038,7
116.387,39.88157,3
116.2282,39.90257,9
116.3416,39.95107,5
116.2946,39.91526,10
116.4308,39.86459,7
116.1918,39.92632,9
116.3158,39.85099,4
116.2853,39.84056,4
116.3049,39.88761,10
116.3275,39.97401,5
116.4277,39.94323,7
116.3801,39.85467,3
116.2341,39.8341,4
116.4016,39.87043,3
116.5049,39.89166,6
116.2886,39.97295,5
116.4036,39.99365,2
116.1023,39.93423,9
116.1726,39.92456,9
116.2706,39.88816,10
116.4519,39.87204,7
116.342,39.86119,3
116.2766,39.8591,4
116.4177,39.89211,7
116.2266,39.84818,4
116.1718,39.92622,9
116.1972,39.92639,9
116.2742,39.95588,10
116.3331,39.99172,5
116.3853,39.90093,3
116.3084,39.97463,5
116.6497,39.88968,6
116.1978,39.9264,9
116.2809,39.83757,4
116.3926,39.81227,3
116.3786,39.85004,3
116.2211,39.99143,9
116.3228,39.78952,4
116.4669,40.00658,2
116.366,39.86945,3
116.3684,39.89373,3
116.2673,39.90635,10
116.4799,39.85025,6
116.2296,39.90207,9
116.1609,39.77085,4
116.1923,39.9188,9
116.4266,39.85403,7
116.4667,39.89333,7
116.4538,39.90518,7
116.3061,40.0302,1
116.3339,39.93726,5
116.3233,40.05275,1
116.3531,39.90735,3
116.393,39.88001,3
116.296,39.93197,10
116.3267,39.72364,4
116.4222,39.84417,3
116.3528,40.02922,1
116.3293,40.02972,1
116.353,39.88214,3
116.3644,39.8771,3
116.2471,39.90641,10
116.2517,39.9164,10
116.346,40.01388,5
116.3402,39.84511,3
116.4442,39.90844,7
116.3306,39.86695,3
116.3569,39.90421,3
116.359,39.93096,5
116.3497,39.9401,5
116.3549,39.95663,5
116.3227,39.9342,5
116.34,39.91264,5
116.3622,39.9368,5
116.4377,39.9085,7
116.2651,39.9555,10
116.3168,39.9592,5
116.3309,39.88848,3
116.3749,39.9315,5
116.3099,39.95572,5
116.3055,39.89626,10
116.2971,39.95844,5
116.3458,40.01339,5
116.3684,39.98645,5
116.3684,39.96641,5
116.3137,39.93033,10
116.2888,39.90572,10
116.3809,39.84871,3
116.1435,39.79644,9
116.243,39.91949,10
116.3431,39.94659,5
116.4019,39.9707,2
116.4884,39.96341,2
116.3241,39.82957,4
116.3619,40.03473,1
116.3423,39.88435,3
116.4418,39.76468,3
116.4543,39.89194,7
116.4665,39.89391,7
116.3047,39.89751,10
116.4608,39.896,7
116.3645,39.83628,3
116.4615,39.87789,7
116.4672,39.93229,7
116.1515,39.92997,9
116.516,40.07724,8
116.3013,39.9117,10
116.211,39.97181,9
116.4056,39.85592,3
116.4133,39.85556,3
116.2892,39.90681,10
116.3403,39.91726,5
116.4116,40.00024,2
116.4494,39.81056,3
116.3238,39.78951,4
116.4576,39.90333,7
116.3665,39.85897,3
116.3752,39.97266,5
116.2698,39.93988,10
116.3137,39.9325,10
116.2457,39.90607,10
116.2807,39.83773,4
116.4759,39.98233,2
116.1942,39.94132,9
116.4719,39.9103,7
116.4697,39.89169,7
116.3809,39.83393,3
116.3149,39.89145,10
116.4634,39.91084,7
116.2404,39.85538,4
116.3011,39.96944,5
116.3293,39.91248,10
116.2426,39.85612,4
116.2804,39.81853,4
116.4159,39.98794,2
116.453,39.8864,7
116.3753,39.99271,5
116.2988,39.92293,10
116.3591,39.98744,5
116.3868,39.96167,5
116.2654,39.88813,10
116.2586,39.86663,4
116.3653,39.86561,3
116.4118,39.90406,7
116.2697,39.95826,10
116.4349,39.90781,7
116.2842,39.8182,4
116.4685,39.86363,7
116.4488,39.91335,7
116.4877,39.89199,6
116.4734,39.86985,6
116.1999,39.89411,9
116.3622,39.93952,5
116.4556,39.88283,7
116.4305,39.93203,7
116.3606,39.9151,5
116.368,39.89035,3
116.3663,39.84927,3
116.3118,40.07811,1
116.4005,39.89837,7
116.4637,39.89778,7
116.3005,40.0493,1
116.3149,40.05517,1
116.4436,39.87012,7
116.2595,40.04943,1
116.3898,39.93756,5
116.4136,39.89587,7
116.463,39.84329,6
116.2384,39.94663,9
116.323,39.90302,10
116.2959,39.97335,5
116.4297,39.9397,7
116.3707,39.88199,3
116.2787,40.09525,1
116.3723,40.06063,1
116.4308,39.92753,7
116.4585,39.99578,2
116.4718,39.99873,2
116.4622,39.98969,2
116.4065,39.89965,7
116.5022,39.79449,6
116.1257,39.93277,9
116.4138,39.85608,3
116.4796,39.98111,2
116.4367,39.86461,7
116.3269,39.98753,5
116.4542,39.90551,7
116.4911,39.98692,2
116.4593,39.8666,7
116.4712,39.86689,6
116.3026,39.91152,10
116.3351,39.92204,5
116.3486,39.86315,3
116.2784,39.83434,4
116.365,39.85194,3
116.2526,39.91643,10
116.2538,39.86052,4
116.3538,39.98032,5
116.3165,39.85032,4
116.2832,39.82839,4
116.5718,39.91371,6
116.2343,39.83379,4
116.4226,39.89209,7
116.4348,39.91348,7
116.1972,39.99136,9
116.4798,39.99589,2
116.432,39.98795,2
116.1805,39.9093,9
116.3264,39.73515,4
116.3203,39.87747,10
116.3322,39.91266,10
116.3458,39.87629,3
116.3379,39.92426,5
116.3499,39.93712,5
116.3537,39.98023,5
116.2256,39.88374,9
116.4014,39.99189,2
116.2738,39.9643,10
116.2887,39.86424,4
116.3469,39.89072,3
116.3087,39.95582,5
116.424,39.85724,7
116.3325,39.88831,3
116.3708,39.91321,3
116.4716,39.90639,7
116.4446,39.89603,7
116.3965,39.93215,7
116.3038,39.93217,10
116.2866,39.80805,4
116.2342,39.90254,9
116.3673,39.85577,3
116.4834,39.98481,2
116.4271,39.92319,7
116.3972,39.96136,2
116.4182,39.97803,2
116.1806,39.91126,9
116.3885,39.88496,3
116.2448,39.94615,10
116.3467,39.90649,3
116.3045,39.94168,10
116.4123,39.89541,7
116.4105,39.80405,3
116.4373,39.86493,7
116.4775,39.99249,2
116.4022,39.97818,2
116.3264,39.93287,5
116.2334,39.89553,9
116.3943,39.83125,3
116.5105,39.7838,6
116.3586,39.8581,3
116.326,39.90952,10
116.3532,39.9074,3
116.2079,39.90604,9
116.3668,39.89846,3
116.445,39.96011,2
116.4261,39.93982,7
116.4204,40.0201,2
116.3056,40.05682,1
116.3266,39.73096,4
116.4531,39.99572,2
116.2686,39.93633,10
116.3045,39.8863,10
116.2052,40.10668,1
116.2666,40.03063,1
116.2855,40.10217,1
116.3111,39.95248,5
116.3879,39.96424,5
116.4346,39.92479,7
116.401,39.97534,2
116.4145,39.94782,2
116.1858,39.92783,9
116.3321,39.97305,5
116.4186,40.06165,2
116.2627,40.12228,1
116.2766,39.96525,10
116.3481,39.95673,5
116.4781,39.98218,2
116.4722,40.00617,2
116.3167,39.95773,5
116.192,39.9203,9
116.2074,39.90621,9
116.4588,39.92757,7
116.3118,39.97968,5
116.3758,39.9613,5
116.4631,39.8419,6
116.3105,39.99083,5
116.2587,39.90324,10
116.2587,39.87747,10
116.2472,39.88839,10
116.2523,39.88832,10
116.2736,39.9312,10
116.3127,40.00943,1
116.3732,39.95686,5
116.4603,39.96987,2
116.2593,39.859,4
116.1933,39.90464,9
116.2053,39.90601,9
116.2452,39.90299,10
116.4359,39.96955,2
116.3089,39.86659,4
116.3049,39.87579,10
116.4827,39.972,2
116.3105,39.92288,10
116.2029,39.81977,4
116.4559,39.94823,2
116.306,39.86576,4
116.3587,39.83568,3
116.3073,39.84324,4
116.4414,39.97176,2
116.4021,39.96542,2
116.3595,39.97723,5
116.297,39.88897,10
116.2088,39.90246,9
116.3874,39.95115,5
116.2684,39.90679,10
116.4042,40.00134,2
116.227,39.84842,4
116.6568,39.87983,6
116.3267,39.84576,3
116.4512,39.96861,2
116.2695,39.90652,10
116.4046,39.92045,7
116.2308,39.90258,9
116.326,39.9752,5
116.3346,39.98157,5
116.5639,40.06277,8
116.4979,39.96041,2
116.2859,39.83146,4
116.4304,40.06997,2
116.4916,39.89978,6
116.2186,39.95274,9
116.4514,39.94735,2
116.4404,39.87505,7
116.5096,39.78514,6
116.2882,39.86212,4
116.3009,40.04943,1
116.3115,39.94683,5
116.2827,39.88835,10
116.361,39.91049,3
116.4006,39.91249,7
116.3077,39.8676,4
116.4571,39.94415,7
116.2598,39.87952,10
116.3308,39.89174,3
116.371,39.8772,3
116.3469,39.92072,5
116.3037,39.92927,10
116.2676,39.90581,10
116.1505,39.93109,9
116.3942,39.87252,3
116.2803,39.83966,4
116.3269,39.92678,5
116.2852,40.09211,1
